Datetime,Open,High,Low,Close,Adj Close,Volume
2020-12-21 09:30:00-05:00,3684.280029296875,3684.280029296875,3664.030029296875,3664.949951171875,3664.949951171875,252617229
2020-12-21 10:00:00-05:00,3664.800048828125,3665.219970703125,3636.47998046875,3644.139892578125,3644.139892578125,249109186
2020-12-21 10:30:00-05:00,3644.0400390625,3651.89990234375,3639.159912109375,3649.919921875,3649.919921875,167213059
2020-12-21 11:00:00-05:00,3649.89990234375,3662.969970703125,3649.080078125,3661.239990234375,3661.239990234375,132382841
2020-12-21 11:30:00-05:00,3661.31005859375,3671.31005859375,3661.31005859375,3668.5400390625,3668.5400390625,114410019
2020-12-21 12:00:00-05:00,3668.56005859375,3681.2900390625,3668.56005859375,3681.2900390625,3681.2900390625,103284739
2020-12-21 12:30:00-05:00,3681.2900390625,3689.719970703125,3681.260009765625,3687.9599609375,3687.9599609375,106708315
2020-12-21 13:00:00-05:00,3688.010009765625,3692.52001953125,3686.830078125,3692.18994140625,3692.18994140625,99023627
2020-12-21 13:30:00-05:00,3692.2099609375,3699.179931640625,3692.070068359375,3696.080078125,3696.080078125,96740186
2020-12-21 14:00:00-05:00,3696.070068359375,3699.800048828125,3692.22998046875,3699.300048828125,3699.300048828125,101087175
2020-12-21 14:30:00-05:00,3699.2900390625,3702.89990234375,3695.3798828125,3695.760009765625,3695.760009765625,102847953
2020-12-21 15:00:00-05:00,3695.780029296875,3697.5400390625,3689.14990234375,3692.56005859375,3692.56005859375,115535969
2020-12-21 15:30:00-05:00,3692.580078125,3696.570068359375,3681.679931640625,3694.89990234375,3694.89990234375,323870792
2020-12-22 09:30:00-05:00,3698.080078125,3698.080078125,3688.35009765625,3693.550048828125,3693.550048828125,202593042
2020-12-22 10:00:00-05:00,3693.97998046875,3696.610107421875,3686.2900390625,3694.47998046875,3694.47998046875,165028528
2020-12-22 10:30:00-05:00,3694.52001953125,3698.260009765625,3689.409912109375,3692.639892578125,3692.639892578125,129463512
2020-12-22 11:00:00-05:00,3692.6201171875,3695.860107421875,3688.260009765625,3691.610107421875,3691.610107421875,118319486
2020-12-22 11:30:00-05:00,3691.659912109375,3691.989990234375,3676.159912109375,3685.60009765625,3685.60009765625,132191278
2020-12-22 12:00:00-05:00,3685.7099609375,3690.4599609375,3684.889892578125,3686.1201171875,3686.1201171875,96246886
2020-12-22 12:30:00-05:00,3686.0400390625,3691.4599609375,3686.0400390625,3689.47998046875,3689.47998046875,93476661
2020-12-22 13:00:00-05:00,3689.590087890625,3694.179931640625,3689.590087890625,3693.530029296875,3693.530029296875,86311852
2020-12-22 13:30:00-05:00,3693.5400390625,3697.60009765625,3693.5400390625,3695.489990234375,3695.489990234375,87715027
2020-12-22 14:00:00-05:00,3695.43994140625,3696.510009765625,3693.219970703125,3694.8701171875,3694.8701171875,85746723
2020-12-22 14:30:00-05:00,3694.860107421875,3694.909912109375,3687.719970703125,3690.64990234375,3690.64990234375,95783290
2020-12-22 15:00:00-05:00,3690.659912109375,3691.85009765625,3684.610107421875,3684.919921875,3684.919921875,110412701
2020-12-22 15:30:00-05:00,3684.8798828125,3688.010009765625,3681.090087890625,3686.949951171875,3686.949951171875,285083921
2020-12-23 09:30:00-05:00,3693.419921875,3706.97998046875,3693.419921875,3704.429931640625,3704.429931640625,176431684
2020-12-23 10:00:00-05:00,3704.489990234375,3706.320068359375,3698.419921875,3700.070068359375,3700.070068359375,151608303
2020-12-23 10:30:00-05:00,3700.1298828125,3704.110107421875,3699.7099609375,3703.449951171875,3703.449951171875,115645363
2020-12-23 11:00:00-05:00,3703.3798828125,3706.320068359375,3702.139892578125,3702.949951171875,3702.949951171875,123985611
2020-12-23 11:30:00-05:00,3703.0,3706.02001953125,3702.25,3705.75,3705.75,89880205
2020-12-23 12:00:00-05:00,3705.919921875,3707.85009765625,3704.8798828125,3705.830078125,3705.830078125,84073284
2020-12-23 12:30:00-05:00,3705.8701171875,3709.280029296875,3705.81005859375,3708.239990234375,3708.239990234375,77767787
2020-12-23 13:00:00-05:00,3708.27001953125,3710.35009765625,3708.030029296875,3709.860107421875,3709.860107421875,77189933
2020-12-23 13:30:00-05:00,3709.860107421875,3711.239990234375,3708.739990234375,3708.97998046875,3708.97998046875,76712900
2020-12-23 14:00:00-05:00,3708.989990234375,3710.14990234375,3705.469970703125,3705.47998046875,3705.47998046875,71696889
2020-12-23 14:30:00-05:00,3705.469970703125,3707.840087890625,3703.679931640625,3703.929931640625,3703.929931640625,74024329
2020-12-23 15:00:00-05:00,3703.9599609375,3706.030029296875,3702.5400390625,3702.5400390625,3702.5400390625,90430636
2020-12-23 15:30:00-05:00,3702.570068359375,3705.840087890625,3689.280029296875,3689.97998046875,3689.97998046875,262588050
2020-12-24 09:30:00-05:00,3694.030029296875,3699.64990234375,3694.030029296875,3698.739990234375,3698.739990234375,123437672
2020-12-24 10:00:00-05:00,3698.72998046875,3701.199951171875,3697.340087890625,3700.610107421875,3700.610107421875,105642150
2020-12-24 10:30:00-05:00,3700.60009765625,3701.6201171875,3696.659912109375,3696.719970703125,3696.719970703125,97067367
2020-12-24 11:00:00-05:00,3696.8798828125,3699.780029296875,3693.949951171875,3694.10009765625,3694.10009765625,83316360
2020-12-24 11:30:00-05:00,3694.090087890625,3696.090087890625,3691.14990234375,3693.39990234375,3693.39990234375,69225101
2020-12-24 12:00:00-05:00,3693.4599609375,3696.3798828125,3689.320068359375,3696.3798828125,3696.3798828125,74628487
2020-12-24 12:30:00-05:00,3696.409912109375,3703.820068359375,3696.22998046875,3703.6298828125,3703.6298828125,136027696
2020-12-24 13:00:00-05:00,3703.3701171875,3703.570068359375,3703.06005859375,3703.06005859375,3703.06005859375,67009504
2020-12-28 09:30:00-05:00,3723.030029296875,3731.3798828125,3723.030029296875,3728.68994140625,3728.68994140625,142918768
2020-12-28 10:00:00-05:00,3728.7099609375,3734.760009765625,3726.139892578125,3734.22998046875,3734.22998046875,156328934
2020-12-28 10:30:00-05:00,3734.2900390625,3737.820068359375,3734.159912109375,3735.590087890625,3735.590087890625,118422510
2020-12-28 11:00:00-05:00,3735.64990234375,3735.77001953125,3732.699951171875,3733.8798828125,3733.8798828125,93879720
2020-12-28 11:30:00-05:00,3734.0,3735.300048828125,3732.580078125,3733.320068359375,3733.320068359375,88212403
2020-12-28 12:00:00-05:00,3733.35009765625,3735.300048828125,3732.97998046875,3735.070068359375,3735.070068359375,81747293
2020-12-28 12:30:00-05:00,3735.02001953125,3736.409912109375,3734.10009765625,3735.22998046875,3735.22998046875,78727489
2020-12-28 13:00:00-05:00,3735.179931640625,3736.449951171875,3734.699951171875,3735.56005859375,3735.56005859375,71853203
2020-12-28 13:30:00-05:00,3735.550048828125,3737.9599609375,3735.5,3737.239990234375,3737.239990234375,70033876
2020-12-28 14:00:00-05:00,3737.280029296875,3739.85009765625,3736.860107421875,3739.010009765625,3739.010009765625,75679600
2020-12-28 14:30:00-05:00,3739.0,3740.510009765625,3738.570068359375,3739.3798828125,3739.3798828125,73776623
2020-12-28 15:00:00-05:00,3739.35009765625,3740.1298828125,3735.89990234375,3735.9599609375,3735.9599609375,90625996
2020-12-28 15:30:00-05:00,3735.969970703125,3737.97998046875,3733.570068359375,3735.25,3735.25,223262590
2020-12-29 09:30:00-05:00,3750.010009765625,3756.1201171875,3737.330078125,3739.97998046875,3739.97998046875,147436614
2020-12-29 10:00:00-05:00,3739.929931640625,3743.429931640625,3733.030029296875,3737.47998046875,3737.47998046875,148366932
2020-12-29 10:30:00-05:00,3737.5400390625,3742.43994140625,3736.81005859375,3741.840087890625,3741.840087890625,106169494
2020-12-29 11:00:00-05:00,3741.93994140625,3742.2099609375,3734.449951171875,3740.6201171875,3740.6201171875,87897212
2020-12-29 11:30:00-05:00,3740.659912109375,3742.860107421875,3738.590087890625,3740.25,3740.25,77225246
2020-12-29 12:00:00-05:00,3740.2099609375,3740.4599609375,3732.639892578125,3735.530029296875,3735.530029296875,89030114
